nodeName	altName	nodeAttr[nodesPresent, ]
TP63	TP63	blue
FAM229B	FAM229B	blue
SPATA6L	SPATA6L	blue
TCTN1	TCTN1	blue
AK7	AK7	blue
TFF3	TFF3	blue
GALNT3	GALNT3	blue
RPS14P3	RPS14P3	blue
ARHGAP45	ARHGAP45	blue
ENPP5	ENPP5	blue
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	blue
MOK	MOK	blue
STRBP	STRBP	blue
TTC25	TTC25	blue
EFHB	EFHB	blue
SOX2	SOX2	blue
PTPRU	PTPRU	blue
TRIT1	TRIT1	blue
SERPINI2	SERPINI2	blue
GGCX	GGCX	blue
LOC105375355///PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///DTX2///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	LOC105375355///PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///DTX2///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	blue
SLC39A13	SLC39A13	blue
EYA1	EYA1	blue
MORC4	MORC4	blue
CDHR4	CDHR4	blue
LOC389765///KIF27	LOC389765///KIF27	blue
SYNE2	SYNE2	blue
INTU	INTU	blue
NTS	NTS	blue
WDR35	WDR35	blue
ICA1L	ICA1L	blue
CFAP45	CFAP45	blue
GPSM3	GPSM3	blue
DRC1	DRC1	blue
ZDHHC13	ZDHHC13	blue
TSGA10///TSGA10	TSGA10///TSGA10	blue
KRT15	KRT15	blue
IFT88	IFT88	blue
LOC650293	LOC650293	blue
SLC22A4	SLC22A4	blue
OR7E37P///OR7E35P///MGC72080///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P	OR7E37P///OR7E35P///MGC72080///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P	blue
BMPR1B	BMPR1B	blue
OR7E37P///OR7E35P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P	OR7E37P///OR7E35P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P	blue
DRC7	DRC7	blue
TJP3	TJP3	blue
NAT1	NAT1	blue
NME7	NME7	blue
IQCK	IQCK	blue
RAB36	RAB36	blue
MAK	MAK	blue
LGR5	LGR5	blue
TTLL9	TTLL9	blue
SRI	SRI	blue
DNAI2	DNAI2	blue
CXorf57	CXorf57	blue
KRT6C///KRT6B///KRT6A///KRT5	KRT6C///KRT6B///KRT6A///KRT5	blue
PLCB3	PLCB3	blue
CYTL1	CYTL1	blue
CYP2D7	CYP2D7	blue
RMI1	RMI1	blue
TUBA4B	TUBA4B	blue
LRRN1	LRRN1	blue
C20orf96	C20orf96	blue
TTC6	TTC6	blue
P4HTM	P4HTM	blue
DNAH2	DNAH2	blue
TOX3	TOX3	blue
IFT46	IFT46	blue
ANKFN1	ANKFN1	blue
DNAL1	DNAL1	blue
PZP	PZP	blue
LCA5	LCA5	blue
LZTR1	LZTR1	blue
MAP3K19	MAP3K19	blue
FZD3	FZD3	blue
C11orf74	C11orf74	blue
BBOF1	BBOF1	blue
FHAD1	FHAD1	blue
STK36	STK36	blue
MIR4697HG	MIR4697HG	blue
HMGB3	HMGB3	blue
AK8	AK8	blue
PTDSS2	PTDSS2	blue
CCDC190	CCDC190	blue
ZNF713	ZNF713	blue
MDM1	MDM1	blue
DIP2B	DIP2B	blue
UNC119B	UNC119B	blue
GALNT6	GALNT6	blue
HHLA2	HHLA2	blue
EFCAB12	EFCAB12	blue
STOX1	STOX1	blue
PTPRT	PTPRT	blue
FAM234B	FAM234B	blue
NSUN4	NSUN4	blue
ADPRH	ADPRH	blue
KCNRG///TRIM13	KCNRG///TRIM13	blue
KLHL13	KLHL13	blue
ENTPD3	ENTPD3	blue
RPS6KA6	RPS6KA6	blue
OR7E37P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P	OR7E37P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P	blue
HN1L	HN1L	blue
CAMKK2	CAMKK2	blue
ZFP3	ZFP3	blue
KIF9	KIF9	blue
CLDN8	CLDN8	blue
FOXA1	FOXA1	blue
ITGB4	ITGB4	blue
BBS4	BBS4	blue
RCAN3	RCAN3	blue
CCL28	CCL28	blue
FAM92B	FAM92B	blue
RPL17	RPL17	blue
IQCB1	IQCB1	blue
CCDC81	CCDC81	blue
DUSP3	DUSP3	blue
OR7E37P///MGC72080///OR7E5P///DAPL1///OR7E47P///OR7E12P///OR7E14P	OR7E37P///MGC72080///OR7E5P///DAPL1///OR7E47P///OR7E12P///OR7E14P	blue
UFC1	UFC1	blue
PLXNB1	PLXNB1	blue
CLCN5	CLCN5	blue
OR7E37P///MGC72080///DAPL1///OR7E12P	OR7E37P///MGC72080///DAPL1///OR7E12P	blue
C9orf135	C9orf135	blue
FAM47E-STBD1///FAM47E	FAM47E-STBD1///FAM47E	blue
CEP97	CEP97	blue
RIBC1	RIBC1	blue
TCTEX1D2	TCTEX1D2	blue
LRP11	LRP11	blue
PTPRZ1	PTPRZ1	blue
CEP83	CEP83	blue
ZNF23	ZNF23	blue
SNX29P2	SNX29P2	blue
KLK10	KLK10	blue
MKS1	MKS1	blue
LMLN	LMLN	blue
MAN2A2	MAN2A2	blue
CDKL1	CDKL1	blue
MAP1A	MAP1A	blue
MORC4///MORC4	MORC4///MORC4	blue
SERPINB11	SERPINB11	blue
PPP2R5B	PPP2R5B	blue
KIAA0556	KIAA0556	blue
ARHGAP17	ARHGAP17	blue
SPACA9	SPACA9	blue
RASSF6	RASSF6	blue
SLC4A2	SLC4A2	blue
FUK	FUK	blue
AZIN1	AZIN1	blue
CCDC191	CCDC191	blue
PLEKHG7	PLEKHG7	blue
CKMT1A///CKMT1B///CKMT1A///CKMT1B	CKMT1A///CKMT1B///CKMT1A///CKMT1B	blue
PIP5K1C	PIP5K1C	blue
SMIM5	SMIM5	blue
CFAP161	CFAP161	blue
C21orf59///C21orf59	C21orf59///C21orf59	blue
ELK1	ELK1	blue
LOC650293///OR7E125P///OR7E2P	LOC650293///OR7E125P///OR7E2P	blue
S1PR2	S1PR2	blue
HOMER2	HOMER2	blue
BCO2	BCO2	blue
GNE	GNE	blue
HACL1	HACL1	blue
RSPH3	RSPH3	blue
CCDC65	CCDC65	blue
C2CD3	C2CD3	blue
OSCP1	OSCP1	blue
DNAJC16	DNAJC16	blue
TTC29	TTC29	blue
WDR27	WDR27	blue
IDNK	IDNK	blue
DYNLRB2	DYNLRB2	blue
PARP10	PARP10	blue
B3GNT8	B3GNT8	blue
TTLL5	TTLL5	blue
CYP2J2	CYP2J2	blue
TTC21A	TTC21A	blue
ANKRD42	ANKRD42	blue
HSD17B13	HSD17B13	blue
FCF1	FCF1	blue
GSTO2	GSTO2	blue
WFDC6	WFDC6	blue
MGC72080///OR7E5P///DAPL1///OR7E14P	MGC72080///OR7E5P///DAPL1///OR7E14P	blue
VWA1	VWA1	blue
EXTL3	EXTL3	blue
ZNF750	ZNF750	blue
CFAP73	CFAP73	blue
SYF2	SYF2	blue
ZNF3	ZNF3	blue
DNAH1	DNAH1	blue
DZIP1L	DZIP1L	blue
STAT5B	STAT5B	blue
USP32	USP32	blue
ZNF214	ZNF214	blue
